,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/control/0,/nvidiagpu/0/load/3,/win32/load/0,/win32/load/1,/win32/data2/0,/win32/data2/1,/win32/iops/0,/win32/iops/1,/win32/iops/2,/DirectX/comment/0,/DirectX/comment/1,/DirectX/fps/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Fan","GPU Memory","CPU Usage(Process)","CPU Usage(Global)","Working Set","Page file Usage","Read Ops","Write Ops","Other Ops","Process Id","DirectX Version","FPS(Present)"
03/17/2015 18:39:15,26.5625,23.4375,17.1875,45.3125,28.125,62,59,57,61,63,4399.99365,4399.99365,4399.99365,4399.99365,56.07952,46.7927055,0,6.19959259,99.999855,36.4499054,11.636055,20.2873611,60,1997,1404.84351,3505.50024,2809.687,47,38,0,62,31.2813759,27.34375,28.125,1713,1961,0,1,100,,,
03/17/2015 18:39:16,28.125,32.8125,32.8125,46.875,35.15625,64,60,68,62,68,4399.99463,4399.99463,4399.99463,4399.99463,63.2566948,54.21595,0,6.14060068,99.99988,36.4499054,11.636055,20.2873611,61,1991,1404.84351,3505.50024,2809.687,55,41,0,62,31.2813759,34.848484,35.227272,1713,1961,0,4663,8640,,,
03/17/2015 18:39:17,23.4375,29.6875,34.375,40.625,32.03125,54,64,64,60,64,4399.99463,4399.99463,4399.99463,4399.99463,60.06091,50.822197,0,6.45604,99.99988,36.44759,11.6353149,20.2881012,63,1988,1404.84351,3505.50024,2809.687,79,50,0,62,31.3416481,30.46875,32.03125,1713,1961,2,3,104,,,
03/17/2015 18:39:18,23.4375,26.5625,23.4375,46.875,30.078125,62,62,61,61,61,4399.991,4399.991,4399.991,4399.991,57.3420219,48.10879,0,6.458367,99.9998,36.4462738,11.6348953,20.28852,61,1992,1404.84351,3505.50024,2809.687,54,40,0,62,31.3416481,29.296875,30.078125,1714,1961,0,1,94,,,
03/17/2015 18:39:19,37.5,46.875,17.1875,37.5,34.765625,54,64,61,60,64,4399.993,4399.993,4399.993,4399.993,57.13735,47.9241066,0,6.461758,99.99984,36.4462967,11.634903,20.2885132,61,1995,1404.84351,3505.50024,2809.687,60,46,0,62,31.3416481,33.203125,34.765625,1713,1961,0,0,97,,,
03/17/2015 18:39:20,39.3939362,34.8484879,36.363636,43.9393921,38.6363678,67,64,67,62,67,4399.992,4399.992,4399.992,4399.992,66.65528,57.5640335,0,6.607425,99.9998245,36.4725838,11.6432953,20.28012,59,1995,1404.84351,3505.50024,2809.687,61,51,0,62,31.3433647,37.5,38.60294,1722,1971,0,0,86,,,
03/17/2015 18:39:21,32.8125,32.8125,23.4375,45.3125,33.59375,62,61,62,60,63,4399.992,4399.992,4399.992,4399.992,58.5929565,49.375,0,6.61703873,99.9998245,36.5325,11.6624222,20.260994,59,1996,1404.84351,3505.50024,2809.687,50,42,0,62,31.34756,32.03125,33.59375,1736,1984,758,0,461,,,
03/17/2015 18:39:21,23.4375,25,31.25,48.4375,32.03125,62,60,62,61,62,4399.994,4399.994,4399.994,4399.994,57.66001,48.43418,0,6.475197,99.99987,36.532547,11.6624374,20.2609787,60,1994,1404.84351,3505.50024,2809.687,55,44,0,62,31.34756,30.078125,32.03125,1736,1984,9,1,66,,,
03/17/2015 18:39:22,21.875,14.0625,32.8125,39.0625,26.953125,61,59,64,60,64,4399.99268,4399.99268,4399.99268,4399.99268,56.6807938,47.46245,0,6.522109,99.99984,36.5349274,11.6631966,20.26022,59,1994,1404.84351,3505.50024,2809.687,42,34,0,62,31.34756,26.171875,26.953125,1737,1984,2,1,65,,,
03/17/2015 18:39:23,25,18.75,12.5,51.5625,26.953125,63,61,60,57,61,4399.992,4399.992,4399.992,4399.992,55.1152267,45.7324448,0,6.352114,99.9998245,36.53563,11.6634216,20.2599945,60,1992,1404.84351,3505.50024,2809.687,51,41,0,62,31.34756,26.171875,26.953125,1736,1984,0,1,88,,,
03/17/2015 18:39:24,31.25,20.3125,10.9375,42.1875,26.171875,59,61,60,59,61,4399.993,4399.993,4399.993,4399.993,54.89598,45.55314,0,6.339863,99.99985,36.5357857,11.6634712,20.2599449,59,1993,1404.84351,3505.50024,2809.687,41,34,0,62,31.34756,25,26.171875,1736,1984,0,1,95,,,
03/17/2015 18:39:25,43.75,35.9375,43.75,51.5625,43.75,64,61,68,59,68,4399.99463,4399.99463,4399.99463,4399.99463,68.66612,59.56945,0,6.62812328,99.99987,36.53666,11.66375,20.2596664,60,1994,1404.84351,3505.50024,2809.687,52,41,0,62,31.34756,41.015625,43.75,1736,1984,0,1,80,,,
03/17/2015 18:39:26,29.6875,32.8125,21.875,45.3125,32.421875,55,64,59,60,64,4399.992,4399.992,4399.992,4399.992,61.2315826,51.93538,0,6.57011938,99.99982,36.5367661,11.663784,20.2596321,60,1995,1404.84351,3505.50024,2809.687,53,42,0,62,31.34756,31.640625,32.421875,1736,1984,0,0,74,,,
03/17/2015 18:39:27,32.8125,32.8125,18.75,48.4375,33.203125,56,63,59,59,63,4399.99463,4399.99463,4399.99463,4399.99463,57.2661362,48.0172768,0,6.544351,99.99988,36.5332069,11.6626472,20.2607689,60,1991,1404.84351,3505.50024,2809.687,72,61,0,62,31.34985,29.296875,33.203125,1734,1982,0,303,193,,,
03/17/2015 18:39:27,21.875,28.125,23.4375,53.125,31.640625,55,58,64,60,64,4399.995,4399.995,4399.995,4399.995,55.64565,46.3589249,0,6.348852,99.9998856,36.53017,11.6616783,20.2617378,61,1994,1404.84351,3505.50024,2809.687,52,37,0,62,31.34985,28.515625,31.640625,1733,1982,0,676,204,,,
03/17/2015 18:39:28,17.1875,23.4375,21.875,45.3125,26.953125,54,55,65,59,62,4399.995,4399.995,4399.995,4399.995,53.218605,43.87438,0,6.296209,99.9998856,36.5301476,11.6616707,20.2617455,60,1995,1404.84351,3505.50024,2809.687,52,40,0,62,31.34985,25,26.953125,1734,1983,18,522,274,,,
03/17/2015 18:39:29,45.3125,25,9.375,43.75,30.859375,65,65,66,59,66,4399.993,4399.993,4399.993,4399.993,57.3159676,48.04599,0,6.382978,99.99985,36.6218,11.6909294,20.2324867,59,1992,1404.84351,3505.50024,2809.687,47,38,0,62,31.34985,26.171875,30.859375,1753,2002,799,918,542,,,
03/17/2015 18:39:30,39.0625,23.4375,12.5,37.5,28.125,66,62,62,60,66,4399.989,4399.989,4399.989,4399.989,56.2087975,46.93468,0,6.300814,99.99974,36.6218338,11.6909409,20.2324753,61,1987,1404.84351,3505.50024,2809.687,57,43,0,62,31.34985,24.21875,28.125,1753,2002,0,543,197,,,
03/17/2015 18:39:30,35.9375,28.125,20.3125,37.5,30.46875,62,61,57,58,63,4399.99268,4399.99268,4399.99268,4399.99268,57.6364365,48.2540474,0,6.36120462,99.99984,36.6217155,11.6909027,20.2325134,62,1985,1404.84351,3505.50024,2809.687,65,47,0,62,31.34985,24.21875,30.46875,1753,2002,0,1021,185,,,
03/17/2015 18:39:31,32.8125,28.125,32.8125,39.0625,33.203125,55,62,58,59,61,4399.993,4399.993,4399.993,4399.993,59.5384674,50.22886,0,6.26345634,99.99984,36.62168,11.6908913,20.2325249,61,1987,1404.84351,3505.50024,2809.687,67,51,0,62,31.3797,25,33.203125,1753,2002,0,2659,151,,,
03/17/2015 18:39:31,32.8125,21.875,15.625,48.4375,29.6875,62,64,60,58,64,4399.993,4399.993,4399.993,4399.993,54.7258034,45.37973,0,6.22731066,99.99985,36.6215858,11.6908607,20.2325554,63,1990,1404.84351,3505.50024,2809.687,84,65,0,62,31.3797,27.34375,29.6875,1753,2002,0,3719,100,,,
03/17/2015 18:39:32,25,32.8125,20.3125,46.875,31.25,55,60,65,61,65,4399.991,4399.991,4399.991,4399.991,57.0305023,47.76263,0,6.3448925,99.9998,36.6214523,11.6908188,20.2325974,60,1992,1404.84351,3505.50024,2809.687,64,52,0,62,31.3797,30.46875,31.25,1753,2002,0,1,99,,,
03/17/2015 18:39:33,28.125,14.0625,10.9375,46.875,25,62,60,58,60,62,4399.993,4399.993,4399.993,4399.993,54.733696,45.2266655,0,6.309635,99.99985,36.6214066,11.6908035,20.2326126,60,1992,1404.84351,3505.50024,2809.687,56,46,0,62,31.3797,23.828125,25,1753,2002,0,1,92,,,
03/17/2015 18:39:34,18.75,34.375,9.375,45.3125,26.953125,57,63,60,59,63,4399.992,4399.992,4399.992,4399.992,54.90059,45.6601257,0,6.207819,99.9998245,36.62143,11.6908112,20.232605,61,1989,1404.84351,3505.50024,2809.687,56,41,0,62,31.3797,26.5625,26.953125,1753,2002,24,1,179,,,
03/17/2015 18:39:35,18.75,35.9375,18.75,45.3125,29.6875,58,62,59,58,62,4399.99268,4399.99268,4399.99268,4399.99268,53.80979,44.60533,0,6.30327368,99.99984,36.6214523,11.6908188,20.2325974,60,1990,1404.84351,3505.50024,2809.687,51,36,0,62,31.39038,28.515625,29.6875,1754,2002,0,0,97,,,
03/17/2015 18:39:35,26.5625,32.8125,17.1875,45.3125,30.46875,65,60,57,59,65,4399.99268,4399.99268,4399.99268,4399.99268,55.60602,46.31373,0,6.40697861,99.99983,36.62143,11.6908112,20.232605,60,1988,1404.84351,3505.50024,2809.687,45,35,0,62,31.39038,28.8973389,30.79848,1754,2002,0,1,83,,,
03/17/2015 18:39:36,37.5,35.9375,39.0625,45.3125,39.453125,57,61,67,61,67,4399.99268,4399.99268,4399.99268,4399.99268,67.06773,57.91995,0,6.52005529,99.99983,36.6247139,11.69186,20.2315559,60,1997,1404.84351,3505.50024,2809.687,48,39,0,62,31.39038,38.28125,39.453125,1755,2003,3,1,83,,,
03/17/2015 18:39:37,37.5,28.125,18.75,45.3125,32.421875,64,61,63,59,64,4399.995,4399.995,4399.995,4399.995,57.62614,48.425312,0,6.542915,99.99989,36.625,11.6919518,20.2314644,60,1997,1404.84351,3505.50024,2809.687,63,53,0,62,31.39038,30.46875,32.421875,1755,2003,85,0,111,,,
03/17/2015 18:39:38,18.75,26.5625,35.9375,46.875,32.03125,58,60,65,62,65,4399.995,4399.995,4399.995,4399.995,58.1726036,49.0381622,0,6.469129,99.99989,36.62506,11.6919708,20.2314453,60,1989,1404.84351,3505.50024,2809.687,55,45,0,62,31.39038,30.859375,32.03125,1755,2003,0,0,96,,,
03/17/2015 18:39:39,20.3125,46.875,12.5,46.875,31.640625,56,63,63,58,64,4399.995,4399.995,4399.995,4399.995,55.79801,46.6425667,0,6.398979,99.9998856,36.62538,11.6920738,20.2313423,60,1988,1404.84351,3505.50024,2809.687,60,47,0,62,31.39038,30.46875,31.640625,1755,2003,0,0,101,,,
03/17/2015 18:39:40,21.875,15.625,23.4375,50,27.734375,56,56,65,61,66,4399.994,4399.994,4399.994,4399.994,56.4210358,47.210228,0,6.2693,99.99986,36.6253128,11.6920509,20.2313652,60,1991,1404.84351,3505.50024,2809.687,52,43,0,62,31.39038,27.34375,27.734375,1755,2003,0,0,103,,,
03/17/2015 18:39:41,23.4375,22.2278233,23.4375,46.875,28.9944534,61,62,62,59,63,4399.994,4399.994,4399.994,4399.994,57.4127,48.1699677,0,6.467142,99.99986,36.6258621,11.6922264,20.23119,60,1990,1404.84351,3505.50024,2809.687,57,47,0,62,31.39038,28.125,28.90625,1755,2003,0,0,86,,,
03/17/2015 18:39:41,32.8125,27.746212,15.625,38.8257561,28.7523632,55,57,66,59,66,4399.991,4399.991,4399.991,4399.991,55.66369,46.3293724,0,6.42720747,99.9998,36.6390076,11.6964226,20.2269936,61,1991,1404.84351,3505.50024,2809.687,80,69,0,62,31.39038,28.125,28.90625,1760,2007,205,1,128,,,
03/17/2015 18:39:42,29.6875,32.8125,14.0625,43.75,30.078125,63,57,61,58,62,4399.991,4399.991,4399.991,4399.991,55.2968025,46.003437,0,6.42317772,99.9998,36.6364021,11.695591,20.2278252,61,1987,1404.84351,3505.50024,2809.687,76,63,0,62,31.39038,28.515625,30.078125,1758,2006,5,0,77,,,
03/17/2015 18:39:42,37.5,31.6028233,14.0625,43.75,31.7288284,58,63,62,60,63,4399.991,4399.991,4399.991,4399.991,56.0222359,46.7177849,0,6.204999,99.9998,36.636364,11.69558,20.2278366,61,1991,1404.84351,3505.50024,2809.687,46,38,0,62,31.39038,30.078125,31.640625,1758,2006,0,1,59,,,
03/17/2015 18:39:43,29.6875,25,6.25,43.75,26.171875,55,63,61,59,63,4399.993,4399.993,4399.993,4399.993,52.5607262,43.112133,0,6.42266369,99.99985,36.6363869,11.6955872,20.227829,61,1990,1404.84351,3505.50024,2809.687,66,55,0,62,31.39038,25.390625,26.171875,1759,2006,0,1,70,,,
03/17/2015 18:39:44,14.0625,32.8125,34.375,48.4375,32.421875,55,59,65,60,65,4399.99365,4399.99365,4399.99365,4399.99365,55.36277,46.1239548,0,6.4763484,99.999855,36.6364021,11.695591,20.2278252,61,1993,1404.84351,3505.50024,2809.687,57,47,0,62,31.39038,31.4176254,32.56705,1758,2006,0,0,73,,,
03/17/2015 18:39:45,14.0625,28.125,10.9375,48.4375,25.390625,55,62,60,58,61,4399.993,4399.993,4399.993,4399.993,51.9366074,42.5883827,0,6.34921551,99.99984,36.6402,11.696804,20.2266121,61,1994,1404.84351,3505.50024,2809.687,56,45,0,62,31.39038,23.828125,25.390625,1760,2007,44,0,87,,,
03/17/2015 18:39:45,18.75,26.5625,20.3125,42.1875,26.953125,54,57,65,59,65,4399.993,4399.993,4399.993,4399.993,52.4855347,43.1885262,0,6.338624,99.99984,36.6495972,11.6998024,20.2236137,61,1996,1404.84351,3505.50024,2809.687,57,48,0,62,31.39038,26.171875,26.953125,1763,2010,46,1,70,,,
03/17/2015 18:39:46,15.625,34.375,20.3125,45.3125,28.90625,54,59,64,61,62,4399.994,4399.994,4399.994,4399.994,50.74196,41.46567,0,6.31973648,99.99986,36.6494865,11.6997681,20.2236481,61,1992,1404.84351,3505.50024,2809.687,61,50,0,62,31.39038,27.34375,28.90625,1763,2010,3,0,74,,,
03/17/2015 18:39:47,37.5,23.4375,37.5,45.3125,35.9375,62,63,64,61,64,4399.994,4399.994,4399.994,4399.994,60.2959328,51.0002251,0,6.38845539,99.99986,36.6458664,11.6986122,20.2248039,62,1990,1404.84351,3505.50024,2809.687,90,79,0,62,31.39038,35.15625,35.9375,1760,2007,0,4,75,,,
03/17/2015 18:39:47,34.375,39.0625,20.3125,46.875,35.15625,56,64,58,60,63,4399.99268,4399.99268,4399.99268,4399.99268,61.9087,52.71008,0,6.227039,99.99983,36.64589,11.69862,20.2247963,63,1989,1404.84351,3505.50024,2809.687,98,89,0,62,31.39038,34.375,35.15625,1760,2007,0,1,72,,,
03/17/2015 18:39:48,10.9375,20.3125,34.375,45.3125,27.734375,61,61,65,60,65,4399.993,4399.993,4399.993,4399.993,54.3637924,45.2315331,0,6.07617855,99.99984,36.6458778,11.698616,20.2248,64,1987,1404.84351,3505.50024,2809.687,98,90,0,62,31.39038,26.953125,27.734375,1760,2007,0,1,63,,,
03/17/2015 18:39:49,14.0625,46.875,29.6875,46.875,34.375,62,60,65,60,65,4399.994,4399.994,4399.994,4399.994,57.897213,48.7047958,0,6.4849515,99.99987,36.22186,11.5632553,20.36016,62,1988,1404.84351,3505.50024,2809.687,68,55,0,62,31.418705,32.8125,34.375,1673,1921,0,0,94,,,
03/17/2015 18:39:50,32.8125,40.625,37.5,40.625,37.890625,56,58,67,63,67,4399.993,4399.993,4399.993,4399.993,66.26828,57.0768127,0,6.63180828,99.99984,36.2223663,11.5634155,20.36,62,1988,1404.84351,3505.50024,2809.687,74,59,0,62,31.4480782,37.5,37.890625,1674,1922,2,0,93,,,
03/17/2015 18:39:51,51.5625,17.1875,4.6875,43.75,29.296875,65,59,61,60,64,4399.99365,4399.99365,4399.99365,4399.99365,56.1907349,47.0548439,0,6.359683,99.999855,36.2224121,11.5634308,20.3599854,62,1990,1404.84351,3505.50024,2809.687,77,63,0,62,31.4480782,28.125,29.296875,1674,1922,0,0,114,,,
03/17/2015 18:39:51,21.875,35.9375,17.1875,46.875,30.46875,58,65,61,59,65,4399.993,4399.993,4399.993,4399.993,56.7733,47.541893,0,6.27410269,99.99985,36.2224,11.563427,20.35999,62,1988,1404.84351,3505.50024,2809.687,98,88,0,62,31.4480782,29.296875,30.46875,1674,1922,0,1,103,,,
03/17/2015 18:39:52,34.375,26.5625,18.75,42.1875,30.46875,65,57,63,59,63,4399.993,4399.993,4399.993,4399.993,56.9034424,47.6997871,0,6.31712055,99.99985,36.2223778,11.5634193,20.3599968,64,1990,1404.84351,3505.50024,2809.687,98,88,0,62,31.4480782,27.34375,30.46875,1674,1922,0,0,113,,,
03/17/2015 18:39:52,25,29.6875,15.625,45.3125,28.90625,53,64,62,64,62,4399.993,4399.993,4399.993,4399.993,55.4994774,46.27594,0,5.954069,99.99985,36.22239,11.5634232,20.359993,64,1989,1404.84351,3505.50024,2809.687,98,84,0,62,31.4480782,26.9961987,29.2775669,1674,1922,1,1,85,,,
03/17/2015 18:39:53,31.25,32.8125,7.8125,45.3125,29.296875,63,62,60,59,63,4399.993,4399.993,4399.993,4399.993,55.194,45.9567261,0,6.431651,99.99985,36.56001,11.6712036,20.2522125,63,1988,1404.84351,3505.50024,2809.687,95,82,0,62,31.54087,27.734375,29.296875,1740,1987,0,1,112,,,
03/17/2015 18:39:54,10.9375,42.1875,17.1875,46.875,29.296875,55,63,64,59,64,4399.992,4399.992,4399.992,4399.992,56.60631,47.4827,0,6.391228,99.9998245,36.5605354,11.6713715,20.2520447,64,1988,1404.84351,3505.50024,2809.687,95,80,0,62,31.54087,28.515625,29.296875,1740,1987,0,0,114,,,
03/17/2015 18:39:55,9.375,12.5,42.1875,46.875,27.734375,53,63,65,63,64,4399.99268,4399.99268,4399.99268,4399.99268,56.7388344,47.5571556,0,5.972689,99.99983,36.5772972,11.6767235,20.2466927,64,1990,1404.84351,3505.50024,2809.687,98,90,0,63,31.54087,26.171875,27.734375,1740,1987,0,0,89,,,
03/17/2015 18:39:55,15.625,34.375,6.25,48.4375,26.171875,58,61,60,62,63,4399.993,4399.993,4399.993,4399.993,56.885994,47.61184,0,5.852031,99.99985,36.582222,11.6782951,20.245121,64,1993,1404.84351,3505.50024,2809.687,98,88,0,63,31.7258835,25.19084,26.3358784,1739,1987,0,18,57,,,
03/17/2015 18:39:56,26.5625,20.3125,20.3125,46.875,28.515625,60,62,62,61,62,4399.993,4399.993,4399.993,4399.993,57.7817879,48.48458,0,6.052913,99.99985,36.57535,11.6761017,20.2473145,63,1997,1404.84351,3505.50024,2809.687,98,89,0,63,31.7258835,27.34375,28.515625,1736,1984,52,19,262,,,
03/17/2015 18:39:57,14.0625,23.4375,28.125,50,28.90625,62,59,62,61,62,4399.993,4399.993,4399.993,4399.993,56.5068932,47.38666,0,6.36174059,99.99984,36.5754356,11.6761284,20.2472878,62,2002,1404.84351,3505.50024,2809.687,55,44,0,63,31.7258835,27.8571434,28.9285717,1736,1984,2,22,101,,,
03/17/2015 18:39:58,29.6875,29.6875,39.0625,48.4375,36.71875,64,66,65,60,66,4399.99463,4399.99463,4399.99463,4399.99463,64.36209,55.2557564,0,6.573044,99.99988,36.574585,11.6758575,20.2475586,61,2010,1404.84351,3505.50024,2809.687,52,42,0,63,31.7258835,34.765625,36.71875,1737,1984,0,17,99,,,
03/17/2015 18:39:59,9.375,15.625,35.9375,46.875,26.953125,54,60,66,61,66,4399.994,4399.994,4399.994,4399.994,53.9763145,44.94786,0,6.27176046,99.99987,36.5745735,11.6758537,20.2475624,61,2007,1404.84351,3505.50024,2809.687,51,41,0,63,31.7258835,25.78125,26.953125,1737,1984,0,12,109,,,
03/17/2015 18:40:00,15.625,12.5,35.9375,45.3125,27.34375,54,59,65,61,63,4399.993,4399.993,4399.993,4399.993,57.06172,47.80624,0,6.16051531,99.99985,36.5746956,11.6758919,20.2475243,61,2008,1404.84351,3505.50024,2809.687,54,42,0,63,31.7258835,26.953125,27.34375,1737,1984,0,0,100,,,
03/17/2015 18:40:01,45.3125,14.0625,10.9375,50,30.078125,64,58,56,60,63,4399.99365,4399.99365,4399.99365,4399.99365,55.1650276,46.0290337,0,6.308778,99.99986,36.6189423,11.6900177,20.2333984,62,2006,1404.84351,3505.50024,2809.687,61,47,0,63,31.7667,29.296875,30.078125,1747,1994,276,0,179,,,
03/17/2015 18:40:01,28.125,31.25,15.625,45.3125,30.078125,61,58,62,61,62,4399.99365,4399.99365,4399.99365,4399.99365,57.2184944,47.9947853,0,6.350463,99.99986,36.6189766,11.6900291,20.233387,61,2005,1404.84351,3505.50024,2809.687,52,41,0,63,31.7667,28.90625,30.078125,1747,1994,0,1,97,,,
03/17/2015 18:40:02,39.0625,29.6875,15.625,46.875,32.8125,62,59,62,60,63,4399.99365,4399.99365,4399.99365,4399.99365,57.4504356,48.28519,0,6.407591,99.99986,36.6190033,11.6900368,20.23338,61,2007,1404.84351,3505.50024,2809.687,46,38,0,63,31.7667,30.859375,32.8125,1747,1994,12,11,171,,,
03/17/2015 18:40:02,29.6875,25,31.25,50,33.984375,61,57,63,60,63,4399.992,4399.992,4399.992,4399.992,55.0812378,46.07665,0,6.19896,99.9998245,36.619194,11.6900978,20.2333183,61,2011,1404.84351,3505.50024,2809.687,48,40,0,63,31.7667,27.734375,33.984375,1747,1995,0,1,99,,,
03/17/2015 18:40:03,18.75,18.75,32.8125,50,30.078125,52,57,66,62,66,4399.993,4399.993,4399.993,4399.993,54.7547836,45.6935959,0,6.219947,99.99985,36.6207466,11.6905937,20.2328224,61,2013,1404.84351,3505.50024,2809.687,53,43,0,63,31.7736626,28.030304,29.545454,1748,1996,95,1,98,,,
03/17/2015 18:40:04,21.875,28.125,20.3125,45.3125,28.90625,61,58,57,61,62,4399.99365,4399.99365,4399.99365,4399.99365,56.1300049,46.87178,0,6.335839,99.999855,36.62071,11.6905823,20.2328339,61,2010,1404.84351,3505.50024,2809.687,59,48,0,63,31.7736626,27.734375,28.90625,1748,1996,0,1,98,,,
03/17/2015 18:40:05,26.5625,20.3125,21.875,45.3125,28.515625,55,62,63,60,63,4399.99365,4399.99365,4399.99365,4399.99365,55.66085,46.4952,0,6.17223549,99.999855,36.6206741,11.6905708,20.2328453,61,2007,1404.84351,3505.50024,2809.687,59,48,0,63,31.7736626,27.34375,28.515625,1748,1996,0,0,100,,,
03/17/2015 18:40:05,35.9375,25,4.6875,43.75,27.34375,62,61,57,59,62,4399.992,4399.992,4399.992,4399.992,53.19034,44.05171,0,6.13209534,99.99982,36.62071,11.6905823,20.2328339,61,2006,1404.84351,3505.50024,2809.687,60,45,0,63,31.7736626,25.390625,27.34375,1748,1996,0,1,102,,,
03/17/2015 18:40:06,12.5,9.375,35.9375,50,26.953125,56,57,65,61,65,4399.992,4399.992,4399.992,4399.992,56.15941,47.0447464,0,6.15217161,99.99982,36.6207581,11.6905975,20.2328186,61,2007,1404.84351,3505.50024,2809.687,57,45,0,63,31.7736626,26.171875,26.953125,1749,1996,0,1,100,,,
03/17/2015 18:40:07,14.0625,32.8125,17.1875,46.875,27.734375,61,63,61,60,62,4399.992,4399.992,4399.992,4399.992,54.7852745,45.70151,0,6.142595,99.99982,36.62071,11.6905823,20.2328339,61,2007,1404.84351,3505.50024,2809.687,50,36,0,63,31.77576,26.171875,27.734375,1749,2002,2,0,123,,,
03/17/2015 18:40:08,23.4375,23.4375,21.875,46.875,28.90625,60,57,58,60,60,4399.991,4399.991,4399.991,4399.991,55.363842,45.9886475,0,6.29691648,99.9998,36.6209526,11.6906586,20.2327576,61,2010,1404.84351,3505.50024,2809.687,64,53,0,63,31.77576,27.734375,28.90625,1749,2002,21,0,89,,,
03/17/2015 18:40:08,29.6875,17.1875,20.3125,43.75,27.734375,63,59,66,59,66,4399.994,4399.994,4399.994,4399.994,55.80552,46.5098877,0,6.235831,99.99986,36.62094,11.6906548,20.2327614,61,2013,1404.84351,3505.50024,2809.687,64,53,0,63,31.77576,26.5625,27.734375,1748,2002,0,1,96,,,
03/17/2015 18:40:09,37.5,29.6875,42.1875,46.875,39.0625,63,61,66,60,66,4399.991,4399.991,4399.991,4399.991,64.7869644,55.576683,0,6.285393,99.9998,36.6632271,11.704155,20.2192612,60,2015,1404.84351,3505.50024,2809.687,36,30,0,63,31.77576,37.5,39.0625,1755,2009,351,1,184,,,
03/17/2015 18:40:09,18.75,17.1875,42.1875,48.4375,31.640625,54,56,65,61,65,4399.991,4399.991,4399.991,4399.991,57.87707,48.71614,0,6.24847126,99.9998,36.6631432,11.7041283,20.2192879,60,2019,1404.84351,3505.50024,2809.687,51,41,0,63,31.77576,30.65134,32.1839066,1755,2006,0,1,99,,,
03/17/2015 18:40:10,23.4375,26.5625,20.3125,45.3125,28.90625,62,63,65,60,64,4399.99365,4399.99365,4399.99365,4399.99365,56.1285973,46.85101,0,6.291048,99.999855,36.66329,11.704174,20.2192421,60,2015,1404.84351,3505.50024,2809.687,55,45,0,63,31.77576,27.51938,27.9069767,1755,2006,0,1,99,,,
03/17/2015 18:40:11,20.3125,14.0625,17.1875,50,25.390625,57,57,63,61,63,4399.9917,4399.9917,4399.9917,4399.9917,54.01074,44.7447,0,6.06090641,99.99982,36.663063,11.7041016,20.2193146,60,2013,1404.84351,3505.50024,2809.687,43,35,0,63,31.77576,24.609375,25.390625,1755,2006,0,0,101,,,
03/17/2015 18:40:11,6.25,12.5,29.6875,50,24.609375,61,62,65,59,64,4399.9917,4399.9917,4399.9917,4399.9917,54.988945,45.6130333,0,6.16324425,99.99982,36.6630745,11.7041054,20.21931,60,2015,1404.84351,3505.50024,2809.687,40,32,0,63,31.77576,23.484848,24.621212,1755,2006,0,2,100,,,
03/17/2015 18:40:12,23.4375,35.9375,17.1875,39.0625,28.90625,60,61,62,61,62,4399.995,4399.995,4399.995,4399.995,55.20911,45.9351234,0,6.331261,99.9998856,36.6632652,11.7041664,20.21925,60,2013,1404.84351,3505.50024,2809.687,47,37,0,63,31.77576,27.34375,28.90625,1755,2006,0,1,95,,,
03/17/2015 18:40:13,29.6875,25,26.5625,46.875,32.03125,56,58,65,61,65,4399.9917,4399.9917,4399.9917,4399.9917,58.03815,48.77861,0,6.436556,99.99981,36.66343,11.70422,20.2191963,60,2011,1404.84351,3505.50024,2809.687,46,36,0,63,31.77576,31.25,32.03125,1755,2006,0,2,93,,,
03/17/2015 18:40:14,31.25,20.3125,21.875,43.75,29.296875,57,63,62,61,63,4399.9917,4399.9917,4399.9917,4399.9917,56.1998,46.9590073,0,6.42565,99.99981,36.6635132,11.7042465,20.21917,60,2013,1404.84351,3505.50024,2809.687,50,40,0,63,31.77576,28.515625,29.296875,1755,2006,39,0,89,,,
